* COLA Index. Historical through 2009, unchanged after 2009
1937	1
1938	1
1939	1
1940	1
1941	1
1942	1
1943	1
1944	1
1945	1
1946	1
1947	1
1948	1
1949	1
1950	1
1951	1
1952	1
1953	1
1954	1
1955	1
1956	1
1957	1
1958	1
1959	1
1960	1
1961	1
1962	1
1963	1
1964	1
1965	1
1966	1
1967	1
1968	1
1969	1
1970	1
1971	1
1972	1
1973	1
1974	1
1975	1.08
1976	1.14912
1977	1.21691808
1978	1.296017755
1979	1.424323513
1980	1.628001775
1981	1.810337974
1982	1.944302984
1983	1.944302984
1984	2.012353589
1985	2.082785964
1986	2.147352329
1987	2.175267909
1988	2.266629162
1989	2.357294328
1990	2.468087162
1991	2.601363868
1992	2.697614331
1993	2.778542761
1994	2.850784873
1995	2.93060685
1996	3.006802628
1997	3.093999904
1998	3.158973902
1999	3.200040563
2000	3.280041577
2001	3.394843032
2002	3.483108951
2003	3.531872476
2004	3.606041798
2005	3.703404927
2006	3.855244529
2007	3.982467598
2008	4.074064353
2009	4.310360085
2010	4.310360085
2011	4.310360085
2012	4.310360085
2013	4.310360085
2014	4.310360085
2015	4.310360085
2016	4.310360085
2017	4.310360085
2018	4.310360085
2019	4.310360085
2020	4.310360085
2021	4.310360085
2022	4.310360085
2023	4.310360085
2024	4.310360085
2025	4.310360085
2026	4.310360085
2027	4.310360085
2028	4.310360085
2029	4.310360085
2030	4.310360085
2031	4.310360085
2032	4.310360085
2033	4.310360085
2034	4.310360085
2035	4.310360085
2036	4.310360085
2037	4.310360085
2038	4.310360085
2039	4.310360085
2040	4.310360085
2041	4.310360085
2042	4.310360085
2043	4.310360085
2044	4.310360085
2045	4.310360085
2046	4.310360085
2047	4.310360085
2048	4.310360085
2049	4.310360085
2050	4.310360085
2051	4.310360085
2052	4.310360085
2053	4.310360085
2054	4.310360085
2055	4.310360085
2056	4.310360085
2057	4.310360085
2058	4.310360085
2059	4.310360085
2060	4.310360085
2061	4.310360085
2062	4.310360085
2063	4.310360085
2064	4.310360085
2065	4.310360085
2066	4.310360085
2067	4.310360085
2068	4.310360085
2069	4.310360085
2070	4.310360085
2071	4.310360085
2072	4.310360085
2073	4.310360085
2074	4.310360085
2075	4.310360085
2076	4.310360085
2077	4.310360085
2078	4.310360085
2079	4.310360085
2080	4.310360085
2081	4.310360085
2082	4.310360085
2083	4.310360085
2084	4.310360085
2085	4.310360085
2086	4.310360085
2087	4.310360085
2088	4.310360085
2089	4.310360085
2090	4.310360085
2091	4.310360085
2092	4.310360085
2093	4.310360085
2094	4.310360085
2095	4.310360085
2096	4.310360085
2097	4.310360085
2098	4.310360085
2099	4.310360085
2100	4.310360085
